"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"258","20233","Halsted St & 78th St",41.7524870124901,-87.6439021574879,2,1,1,0,1,1,3,2,0
"259","20234","Ashland Ave & 78th St",41.7522048494112,-87.663699388504,3,3,1,1,1,1,6,2,2
"260","20235","Greenwood Ave & 91st St",41.7286691666667,-87.5972795,2,1,2,1,0,0,3,0,3
"261","20236","Stony Island Ave & 90th St",41.731384,-87.5857738333333,5,3,4,3,1,0,8,0,7
"262","20238","Greenwood Ave & 97th St",41.7186768333333,-87.596976,10,4,10,3,0,0,14,0,13
"263","20239","Marquette Ave & 89th St",41.7336687907147,-87.558342218399,1,1,0,0,1,1,2,2,0
"264","20242","Houston Ave & 92nd St",41.728204215358,-87.5497001409531,1,4,0,0,1,4,5,5,0
"265","20243","Michigan Ave & 114th St",41.6870103333333,-87.6212023333333,2,1,2,1,0,0,3,0,3
"266","20244","Halsted St & 73rd St",41.7616054380439,-87.6441609766607,4,4,1,0,3,4,8,7,0
"267","20246.0","N Green St & W Lake St",41.89,-87.65,9,5,9,5,0,0,14,0,14
