"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"221","18025","Carpenter St & 63rd St",41.77987,-87.650919,5,5,1,0,3,5,10,8,0
"222","18058","Leavitt St & Chicago Ave",41.8955203333333,-87.6820463333333,505,587,209,215,285,354,1092,639,424
"223","18062","Aberdeen St & Randolph St",41.8840778333333,-87.6542078333333,1064,1099,413,408,624,660,2163,1284,821
"224","18067","Walsh Park",41.91461,-87.667968,946,835,274,254,634,538,1781,1172,528
"225","18069","Cherry Ave & Blackhawk St",41.907221,-87.655618,189,241,74,75,110,162,430,272,149
"226","20.0","Damen Ave & Wabansia Ave",41.91,-87.68,204,204,204,204,0,0,408,0,408
"227","20101","Summit Ave & 86th St",41.7378538333333,-87.6449055,10,9,8,5,2,3,19,5,13
"228","201022","Loomis St & 89th St",41.7323797532955,-87.6580694317818,11,9,10,7,1,2,20,3,17
"229","20103","Prospect Sq & 91st St",41.7282338,-87.6675239,30,32,20,19,9,11,62,20,39
"230","20104","State St & 95th St",41.7218499,-87.6228544,91,67,51,46,35,18,158,53,97
"231","20105","Halsted St & 96th St",41.7197121836188,-87.6430195569992,39,38,23,18,15,19,77,34,41
"232","20106","Chicago State University",41.7189634216545,-87.6082956790924,231,216,155,147,73,67,447,140,302
"233","20107","Walden Pkwy & 100th St",41.712164,-87.667733,28,20,21,14,3,3,48,6,35
"234","20108","Hale Ave & 107th St",41.6991676666667,-87.668801,29,32,24,25,3,5,61,8,49
"235","20109","Vernon Ave & 107th St",41.700121,-87.61226,7,5,4,2,2,3,12,5,6
"236","20110","Eberhart Ave & 91st St",41.7292851572549,-87.6110315322876,14,11,3,4,11,7,25,18,7
"237","20112","Indiana Ave & 103rd St",41.7071745,-87.6183111666667,18,18,15,11,3,7,36,10,26
"238","20113","Dauphin Ave & 103rd St",41.7072503677818,-87.6076626777649,15,17,6,7,7,8,32,15,13
"239","20114","Doty Ave & 111th St",41.6950104493814,-87.5987148284912,9,6,7,3,1,1,15,2,10
"240","20116","Dauphin Ave & 87th St",41.7365590228221,-87.6012575626373,25,15,12,7,11,6,40,17,19
"241","20118","Eggleston Ave & 92nd St",41.7276935,-87.6348453333333,22,17,20,11,2,5,39,7,31
"242","20119","Elizabeth St & 92nd St",41.7268371666667,-87.6543476666667,17,10,15,6,2,3,27,5,21
"243","20120","Stewart Ave & 83rd St",41.743717,-87.634088,9,8,6,4,3,4,17,7,10
"244","20121","Loomis Blvd & 84th St",41.7414865286181,-87.6584100723267,6,1,3,0,3,1,7,4,0
"245","20123","Western Ave & 104th St",41.7046143333333,-87.6811566666667,25,16,20,14,4,2,41,6,34
"246","20124","Vincennes Ave & 104th St",41.7049255649976,-87.6568681095887,27,20,24,12,3,8,47,11,36
"247","20125","Halsted St & 104th St",41.7051397889324,-87.6424241065979,8,5,1,1,7,4,13,11,2
"248","20126","S Aberdeen St & W 106th St",41.7,-87.65,6,3,6,3,0,0,9,0,9
"249","20127","Halsted St & 111th St",41.6922625558917,-87.6426118612289,25,16,21,11,4,5,41,9,32
"250","20128","S Wentworth Ave & W 111th St",41.69,-87.63,9,4,9,4,0,0,13,0,13
"251","20129","Ada St & 113th St",41.687589,-87.6553595,14,12,14,12,0,0,26,0,26
"252","20130","Wentworth Ave & 104th St",41.7053448333333,-87.628884,7,5,7,4,0,0,12,0,11
"253","20131","Cottage Grove Ave & 111th Pl",41.6917097584701,-87.6100015640259,16,15,11,7,4,7,31,11,18
"254","20133","Woodlawn & 103rd - Olive Harvey Vaccination Site",41.71,-87.59,3,1,3,1,0,0,4,0,4
"255","20134","Maryland Ave & 104th St",41.71,-87.6,8,4,8,4,0,0,12,0,12
